severity,category,file,line,id,type,message,snippet,suggestion
"medium","answer_pattern_risk","src/lib/data.ts","45683","p6an4-10","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","the water snails act as intermediate nurseries producing thousands of microscopic, fork-tailed Bilharzia (Schistosoma) cercariae larvae which swim through the water and penetrate directly through intact","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","45733","p6pl1-1","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","Seeds with only ONE cotyledon (seed leaf), a Fibrous root system, long narrow leaves with Parallel leaf venation, and flower parts arranged in multiples of three (3, 6, 9 petals)","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","45781","p6pl1-6","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","monocot vascular bundles are scattered throughout the stem and completely lack the growing Cambium cell ring required for secondary lateral thickening (woody growth)","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","45820","p6pl1-10","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","To greatly increase the surface area of the root for maximum absorption of soil water and dissolved mineral salts by osmosis and active transport","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","45863","p6pl2-1","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","The Anther (the swollen, powdery top head that produces and releases yellow pollen grains) and the Filament (the slender stalk supporting the anther)","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","45910","p6pl2-6","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","To enclose, cover, and protect the delicate inner floral parts (petals, stamens, and pistil) during the young bud stage before the flower opens up","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","45949","p6pl2-10","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","It spreads young seeds over wide geographical areas, preventing overcrowding, intense competition between seedlings and the parent plant for sunlight/water/soil nutrients, and epidemic disease spread","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","46175","p6eh1-6","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","To allow hot, stale, exhaled air to escape continuously through the top ventilators, drawing fresh, cool, dense air into the room through the lower windows and doors (maintaining healthy indoor air circulation)","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","46214","p6eh1-10","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","To allow space for the steel rails to expand freely lengthwise during hot midday sunshine without buckling, warping, or twisting out of shape","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","46255","p6eh2-1","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","Mercury expands uniformly and rapidly when heated, is easily visible (opaque silvery thread), does not wet or stick to the inner glass capillary wall, has a high boiling point (357°C), and a low freezing point","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","46284","p6eh2-4","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","By wiping it carefully using a clean cotton swab soaked in surgical alcohol or antiseptic (like Dettol or spirit), NEVER washing it in hot or boiling water","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","46303","p6eh2-6","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","To record both the highest (maximum) daytime temperature and the lowest (minimum) night-time temperature reached during a 24-hour period using steel indices pushed along by alcohol and mercury columns inside the U-tube","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","46342","p6eh2-10","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","brass expands much more rapidly and to a greater length than iron under the same heat, the brass side pushes outward and causes the bimetallic strip to bend (curve) toward the iron side","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","46520","p6em1-1","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","Chemical energy stored inside the cell (reactions between zinc can and ammonium chloride/manganese dioxide paste around the carbon rod) is converted into Electrical energy","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","46567","p6em1-6","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","pure tap water, borehole water, and human sweat contain dissolved mineral salts that make water a dangerous Electrical Conductor, allowing mains electricity (240 Volts AC) to flow directly across the wet","Balance option lengths or shorten the correct answer."
"medium","answer_pattern_risk","src/lib/data.ts","46606","p6em1-10","multiple_choice","Correct option is much longer than distractors, which may reveal the answer by pattern.","The live copper wire directly touches the neutral copper wire, allowing a massive surge of current to bypass the high-resistance appliance and flow through the path of least resistance, generating intense","Balance option lengths or shorten the correct answer."
